"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"row_width","DeclRefExpr",2833,2833,"png_uint_32","row width","","","900871826718"
"sp","DeclRefExpr",2834,2834,"png_bytep","sp","","","902626630778"
"row_width","DeclRefExpr",2834,2834,"png_uint_32","row width","","","901159762752"
"i","DeclRefExpr",2835,2835,"png_uint_32","i","","","904118236129"
"i","DeclRefExpr",2835,2835,"png_uint_32","i","","","900749001185"
"row_width","DeclRefExpr",2835,2835,"png_uint_32","row width","","","903503095678"
"i","DeclRefExpr",2835,2835,"png_uint_32","i","","","902674304462"
"dp","DeclRefExpr",2837,2837,"png_bytep","dp","","","902782427835"
"sp","DeclRefExpr",2837,2837,"png_bytep","sp","","","903309348099"
"dp","DeclRefExpr",2838,2838,"png_bytep","dp","","","901480594777"
"sp","DeclRefExpr",2838,2838,"png_bytep","sp","","","902793164301"
"dp","DeclRefExpr",2839,2839,"png_bytep","dp","","","900271013411"
"sp","DeclRefExpr",2839,2839,"png_bytep","sp","","","902030870580"
"dp","DeclRefExpr",2840,2840,"png_bytep","dp","","","902585153262"
"sp","DeclRefExpr",2840,2840,"png_bytep","sp","","","902245439131"
"dp","DeclRefExpr",2841,2841,"png_bytep","dp","","","900681518464"
"sp","DeclRefExpr",2841,2841,"png_bytep","sp","","","902099124272"
"dp","DeclRefExpr",2842,2842,"png_bytep","dp","","","902380740347"
"sp","DeclRefExpr",2842,2842,"png_bytep","sp","","","900071945534"
"dp","DeclRefExpr",2843,2843,"png_bytep","dp","","","903606805833"
"lo_filler","DeclRefExpr",2843,2843,"png_byte","lo filler","","filler","901007271699"
"dp","DeclRefExpr",2844,2844,"png_bytep","dp","","","900477715723"
"hi_filler","DeclRefExpr",2844,2844,"png_byte","hi filler","","filler","903991242328"
"row_info","DeclRefExpr",2847,2847,"png_row_infop","row info","","","903834834991"
"row_info","DeclRefExpr",2848,2848,"png_row_infop","row info","","","900882867062"
"row_info","DeclRefExpr",2849,2849,"png_row_infop","row info","","","903815013007"
"row_width","DeclRefExpr",2849,2849,"png_uint_32","row width","","","901390038351"
"row_info","DeclRefExpr",2863,2863,"png_row_infop","row info","","","903542698764"
"row_info","DeclRefExpr",2867,2867,"png_row_infop","row info","","","902449985302"
"row_info","DeclRefExpr",2868,2868,"png_row_infop","row info","","","902043205784"
"row_info","DeclRefExpr",2870,2870,"png_row_infop","row info","","","902102488386"
"row_info","DeclRefExpr",2872,2872,"png_row_infop","row info","","","903901251879"
"row","DeclRefExpr",2875,2875,"png_bytep","row","","","902158080861"
"row_width","DeclRefExpr",2875,2875,"png_uint_32","row width","","","901657310683"
"sp","DeclRefExpr",2876,2876,"png_bytep","sp","","","901538435916"
"row_width","DeclRefExpr",2876,2876,"png_uint_32","row width","","","903340884253"
"i","DeclRefExpr",2877,2877,"png_uint_32","i","","","901750881224"
"i","DeclRefExpr",2877,2877,"png_uint_32","i","","","901639137247"
"row_width","DeclRefExpr",2877,2877,"png_uint_32","row width","","","904122566879"
"i","DeclRefExpr",2877,2877,"png_uint_32","i","","","903158976581"
"dp","DeclRefExpr",2879,2879,"png_bytep","dp","","","903921318233"
"sp","DeclRefExpr",2879,2879,"png_bytep","sp","","","902157192124"
"dp","DeclRefExpr",2880,2880,"png_bytep","dp","","","904011481286"
"sp","DeclRefExpr",2880,2880,"png_bytep","sp","","","902914619213"
"dp","DeclRefExpr",2881,2881,"png_bytep","dp","","","902049409653"
"sp","DeclRefExpr",2881,2881,"png_bytep","sp","","","902623532985"
"row","DeclRefExpr",2888,2888,"png_bytep","row","","","902241956479"
"row_width","DeclRefExpr",2888,2888,"png_uint_32","row width","","","902977844779"
"sp","DeclRefExpr",2889,2889,"png_bytep","sp","","","903041408923"
"row_width","DeclRefExpr",2889,2889,"png_uint_32","row width","","","900302154491"
"i","DeclRefExpr",2890,2890,"png_uint_32","i","","","900144264798"
"i","DeclRefExpr",2890,2890,"png_uint_32","i","","","901265629856"
"row_width","DeclRefExpr",2890,2890,"png_uint_32","row width","","","900955610014"
"i","DeclRefExpr",2890,2890,"png_uint_32","i","","","901131415116"
"dp","DeclRefExpr",2892,2892,"png_bytep","dp","","","903755503466"
"sp","DeclRefExpr",2892,2892,"png_bytep","sp","","","902565736739"
"dp","DeclRefExpr",2893,2893,"png_bytep","dp","","","903681793903"
"sp","DeclRefExpr",2893,2893,"png_bytep","sp","","","902389983946"
"dp","DeclRefExpr",2894,2894,"png_bytep","dp","","","901257298212"
"sp","DeclRefExpr",2894,2894,"png_bytep","sp","","","904143172361"
"dp","DeclRefExpr",2895,2895,"png_bytep","dp","","","902389498060"
"sp","DeclRefExpr",2895,2895,"png_bytep","sp","","","901441640662"
"dp","DeclRefExpr",2896,2896,"png_bytep","dp","","","904209200068"
"sp","DeclRefExpr",2896,2896,"png_bytep","sp","","","900039669798"
"dp","DeclRefExpr",2897,2897,"png_bytep","dp","","","901871527328"
"sp","DeclRefExpr",2897,2897,"png_bytep","sp","","","903945212937"
"row_info","DeclRefExpr",2902,2902,"png_row_infop","row info","","","902753246852"
"row_info","DeclRefExpr",2904,2904,"png_row_infop","row info","","","903263785132"
"row","DeclRefExpr",2907,2907,"png_bytep","row","","","903919338322"
"row_width","DeclRefExpr",2907,2907,"png_uint_32","row width","","","900468364339"
"sp","DeclRefExpr",2908,2908,"png_bytep","sp","","","900668702089"
"row_width","DeclRefExpr",2908,2908,"png_uint_32","row width","","","904060621773"
"i","DeclRefExpr",2909,2909,"png_uint_32","i","","","900803674244"
"i","DeclRefExpr",2909,2909,"png_uint_32","i","","","903340030852"
"row_width","DeclRefExpr",2909,2909,"png_uint_32","row width","","","902145672863"
"i","DeclRefExpr",2909,2909,"png_uint_32","i","","","904091957786"
"dp","DeclRefExpr",2911,2911,"png_bytep","dp","","","903226757242"
"sp","DeclRefExpr",2911,2911,"png_bytep","sp","","","904255826052"
"dp","DeclRefExpr",2912,2912,"png_bytep","dp","","","901434441900"
"sp","DeclRefExpr",2912,2912,"png_bytep","sp","","","900618977744"
"dp","DeclRefExpr",2913,2913,"png_bytep","dp","","","900672591004"
"sp","DeclRefExpr",2913,2913,"png_bytep","sp","","","902826920306"
