6.35,0.05,0.05,0.8500000000000001,1.85,0.05,0.05,0.05,0.41,10.05,0.05,0.05,0.0,0.9640275800758168,0.0,0.0,0.4621171572600097,0.0,0.0,2
2.1499999999999995,0.05,0.05,0.7700000000000001,0.23,1.25,0.05,0.05,0.41,0.05,0.05,0.05,0.9999877116507956,0.9999954793514042,0.9999092042625952,0.0,0.0,0.0,0.0,2
14.05,1.25,0.05,0.8500000000000001,1.85,0.05,0.05,0.05,0.41,5.05,0.05,0.05,0.999329299739067,0.9999983369439448,0.999329299739067,0.0,0.4621171572600097,0.4621171572600097,0.0,2
2.1499999999999995,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9866142981514304,0.9981778976111988,0.9866142981514304,0.0,0.0,0.0,0.7615941559557649,2
0.75,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9950547536867304,0.9950547536867304,0.999329299739067,0.0,0.0,0.0,0.0,2
0.75,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.4621171572600097,0.4621171572600097,0.4621171572600097,0.0,0.0,0.0,0.0,2
0.75,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.85,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.4621171572600097,0.0,2
111.35,33.65,0.05,17.25,17.150000000000002,2.45,2.45,0.05,0.41,0.05,0.05,0.05,0.999999917201249,1.0,0.9999999999995834,0.9051482536448664,0.0,0.0,0.9950547536867304,2
2.1499999999999995,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.4621171572600097,0.0,0.0,0.0,0.0,0.0,2
2.85,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.1499999999999995,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.4621171572600097,0.9051482536448664,0.4621171572600097,0.0,0.0,0.0,0.0,2
13.35,7.249999999999999,0.05,2.29,2.2100000000000004,1.25,0.05,0.05,0.41,0.05,0.05,0.05,0.9999092042625952,0.999999917201249,0.9999877116507956,0.0,0.0,0.0,0.0,2
0.75,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.4621171572600097,0.0,0.0,0.0,0.0,0.0,2
4.949999999999999,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.7615941559557649,0.4621171572600097,0.0,0.0,0.0,0.0,2
3.55,1.25,0.05,0.13,1.6700000000000002,1.25,0.05,0.05,0.41,0.05,0.05,0.05,0.999999917201249,0.999999969540041,0.999999917201249,0.0,0.0,0.0,0.0,2
7.05,2.45,0.05,0.21,3.29,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.999329299739067,0.9997532108480276,0.9999932559922726,0.4621171572600097,0.0,0.0,0.0,2
4.249999999999999,1.25,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9051482536448664,0.9640275800758168,0.9998645517007604,0.4621171572600097,0.0,0.0,0.0,2
9.85,1.25,0.05,1.4900000000000002,0.41,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9950547536867304,0.9981778976111988,0.9866142981514304,0.0,0.0,0.0,0.0,2
4.249999999999999,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9051482536448664,0.9051482536448664,0.7615941559557649,0.0,0.0,0.0,0.0,2
4.249999999999999,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.7615941559557649,0.9051482536448664,0.9051482536448664,0.0,0.0,0.0,0.0,2
4.949999999999999,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.0,0.0,0.0,0.0,2
18.25,7.249999999999999,0.05,1.65,3.65,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.999999969540041,0.9999999999994912,0.9999999999999958,0.9051482536448664,0.0,0.0,0.0,2
4.249999999999999,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9640275800758168,0.9640275800758168,0.999329299739067,0.0,0.0,0.0,0.0,2
9.15,2.45,0.05,0.8500000000000001,1.85,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9981778976111988,0.9997532108480276,0.9981778976111988,0.0,0.0,0.0,0.0,2
2.85,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.7615941559557649,0.7615941559557649,0.9999501692221212,0.4621171572600097,0.0,0.0,0.0,2
4.949999999999999,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.0,0.0,0.0,0.0,2
1.45,0.05,0.05,0.7700000000000001,0.23,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.4621171572600097,0.4621171572600097,0.4621171572600097,0.0,0.0,0.0,0.0,2
14.05,2.45,0.05,1.65,3.65,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.999999917201249,0.999999998483488,0.999999917201249,0.0,0.0,0.0,0.0,2
3.55,0.05,0.05,0.13,1.6700000000000002,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.4621171572600097,0.7615941559557649,0.8004990217606297,0.7615941559557649,0.0,0.0,0.0,2
22.45,4.85,0.05,2.29,2.2100000000000004,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.9999877116507956,0.999999998483488,0.9999954793514042,0.0,0.0,0.0,0.7615941559557649,2
7.05,0.05,0.05,0.8500000000000001,1.85,0.05,0.05,0.05,0.41,0.05,0.05,0.05,0.0,0.9051482536448664,0.4621171572600097,0.0,0.0,0.0,0.0,2
15.45,4.85,0.05,1.5700000000000005,2.03,2.45,0.05,0.05,0.41,0.05,0.05,0.05,0.999329299739067,0.9999665971563038,0.999329299739067,0.0,0.0,0.0,0.0,2
