"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"pm","UnexposedExpr",10644,10644,"png_modifier *","pm","","","2401245920752"
"colour_type","UnexposedExpr",10644,10644,"png_byte","colour type","","","2404076677847"
"bit_depth","UnexposedExpr",10644,10644,"png_byte","bit depth","bit : Data-Structure and its Components","depth","2404145304084"
"palette_number","UnexposedExpr",10644,10644,"int","palette number","number : Data-Structure and its Components","palette","2400104057203"
"interlace_type","UnexposedExpr",10644,10644,"int","interlace type","","","2403605646204"
"file_gamma","UnexposedExpr",10645,10645,"double","file gamma","","gamma","2400756035062"
"screen_gamma","UnexposedExpr",10645,10645,"double","screen gamma","screen : Data-Structure and its Components","gamma","2403292288879"
"sbit","UnexposedExpr",10645,10645,"png_byte","sbit","","sbit","2403917234432"
"name","UnexposedExpr",10645,10645,"const char *","name","","","2402314749165"
"name","UnexposedExpr",10645,10645,"char *","name","","","2401794844903"
"use_input_precision","UnexposedExpr",10645,10645,"int","use input precision","input : Operations as part of Algorithms","","2401948951178"
"scale16","UnexposedExpr",10646,10646,"int","scale16","","","2401824539046"
"test_gamma_expand16","UnexposedExpr",10646,10646,"int","test gamma expand16","","gamma","2400291825347"
"test_gamma_expand16","UnexposedExpr",10646,10646,"unsigned int","test gamma expand16","","gamma","2403838728670"
"pm","UnexposedExpr",10646,10646,"png_modifier *","pm","","","2400375846981"
"next_format","UnexposedExpr",10655,10655,"int (*)(png_bytep, png_bytep, unsigned int *, int, int)","next format","next : Data-Structure and its Components","","2402194827186"
"test_lbg_gamma_transform","UnexposedExpr",10656,10656,"int","test lbg gamma transform","","gamma","2400243545705"
"test_lbg_gamma_transform","UnexposedExpr",10656,10656,"unsigned int","test lbg gamma transform","","gamma","2403653757789"
"pm","UnexposedExpr",10656,10656,"png_modifier *","pm","","","2400521246893"
"test_tRNS","UnexposedExpr",10656,10656,"int","test t RNS","","","2402265476782"
"test_tRNS","UnexposedExpr",10656,10656,"unsigned int","test t RNS","","","2403240874651"
"pm","UnexposedExpr",10656,10656,"png_modifier *","pm","","","2400201150524"
"i","UnexposedExpr",10660,10660,"unsigned int","i","","","2403370533822"
"ngamma_tests","UnexposedExpr",10660,10660,"unsigned int","ngamma tests","","","2403992367523"
"pm","UnexposedExpr",10660,10660,"png_modifier *","pm","","","2400959974746"
"j","UnexposedExpr",10662,10662,"unsigned int","j","","","2404050272110"
"ngamma_tests","UnexposedExpr",10662,10662,"unsigned int","ngamma tests","","","2401298256045"
"pm","UnexposedExpr",10662,10662,"png_modifier *","pm","","","2401029698641"
"i","UnexposedExpr",10664,10664,"unsigned int","i","","","2400150065570"
"j","UnexposedExpr",10664,10664,"unsigned int","j","","","2404210932075"
"gamma_transform_test","UnexposedExpr",10666,10666,"void (*)(png_modifier *, png_byte, png_byte, int, int, const double, const double, png_byte, int, int)","gamma transform test","","gamma","2403151972454"
"pm","UnexposedExpr",10666,10666,"png_modifier *","pm","","","2404182986778"
"colour_type","UnexposedExpr",10666,10666,"png_byte","colour type","","","2402408740156"
"bit_depth","UnexposedExpr",10666,10666,"png_byte","bit depth","bit : Data-Structure and its Components","depth","2400793865741"
"palette_number","UnexposedExpr",10666,10666,"int","palette number","number : Data-Structure and its Components","palette","2401295381016"
"palette_number","UnexposedExpr",10666,10666,"unsigned int","palette number","number : Data-Structure and its Components","palette","2402953492069"
"interlace_type","UnexposedExpr",10667,10667,"int","interlace type","","","2400993475163"
"pm","UnexposedExpr",10667,10667,"png_modifier *","pm","","","2401216428637"
"gammas","UnexposedExpr",10667,10667,"double *","gammas","","","2402679230906"
"pm","UnexposedExpr",10667,10667,"png_modifier *","pm","","","2402837645518"
"i","UnexposedExpr",10667,10667,"unsigned int","i","","","2403414043773"
"gammas","UnexposedExpr",10667,10667,"double *","gammas","","","2403511706826"
"pm","UnexposedExpr",10667,10667,"png_modifier *","pm","","","2403877394306"
"j","UnexposedExpr",10667,10667,"unsigned int","j","","","2403477165357"
"use_input_precision","UnexposedExpr",10668,10668,"int","use input precision","input : Operations as part of Algorithms","","2401327523130"
"use_input_precision","UnexposedExpr",10668,10668,"unsigned int","use input precision","input : Operations as part of Algorithms","","2401318475128"
"pm","UnexposedExpr",10668,10668,"png_modifier *","pm","","","2401660964738"
"fail","UnexposedExpr",10670,10670,"int (*)(png_modifier *)","fail","fail : Time Complexity / Space Complexity/ Memory/ Exception","","2401224907817"
"pm","UnexposedExpr",10670,10670,"png_modifier *","pm","","","2403206821258"
"sbitlow","UnexposedExpr",10686,10686,"png_byte","sbitlow","","","2401213997366"
